special_terms,model,rank,similarity,clause_key,child_text
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,24,0.6132679581642151,상법_제163조_제1항,당사자가 임치기간을 정하지 아니한 때에는 창고업자는 임치물을 받은 날로부터 6월을 경과한 후에는 언제든지 이를 반환할 수 있다.
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,25,0.612549901008606,주택임대차보호법_제6조의2_제2항,제1항에 따른 해지는 임대인이 그 통지를 받은 날부터 3개월이 지나면 그 효력이 발생한다.
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,26,0.6119582653045654,채무자 회생 및 파산에 관한 법률_제415조_제2항,「주택임대차보호법」 제8조(보증금중 일정액의 보호)의 규정에 의한 임차인은 같은 조의 규정에 의한 보증금을 파산재단에 속하는 주택(대지를 포함한다)의 환가대금에서 다른 담보물권자보다 우선하여 변제받을 권리가 있다. 이 경우 임차인은 파산신청일까지 「주택임대차보호법」 제3조(대항력 등)제1항의 규정에 의한 대항요건을 갖추어야 한다.
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,27,0.6118478178977966,상법_제166조_제1항,임치물의 멸실 또는 훼손으로 인하여 생긴 창고업자의 책임은 그 물건을 출고한 날로부터 1년이 경과하면 소멸시효가 완성한다.
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,28,0.6117727756500244,민사집행법_제144조_제1항,"매각대금이 지급되면 법원사무관등은 매각허가결정의 등본을 붙여 다음 각호의 등기를 촉탁하여야 한다.
1. 매수인 앞으로 소유권을 이전하는 등기
2. 매수인이 인수하지 아니한 부동산의 부담에 관한 기입을 말소하는 등기
3. 제94조 및 제139조제1항의 규정에 따른 경매개시결정등기를 말소하는 등기"
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,29,0.6110535264015198,민사집행법_제91조_제4항,"제3항의 경우 외의 지상권ㆍ지역권ㆍ전세권 및 등기된 임차권은 매수인이 인수한다. 다만, 그중 전세권의 경우에는 전세권자가 제88조에 따라 배당요구를 하면 매각으로 소멸된다."
"부동산의 소유권등기시은행업무 처리기간 확인후 그 기간동안 임차인은 전출하여야한다. 이때 근저당 원금 3.9억원이외의 권리변동(추가 근저당 및 압류등)시 임대인이 손해배상하고, 임차인의 전출 불이행으로 인해 임대인의 손해 발생 시 임차인이 손해배상 하기로한다.",embed_kure,30,0.6083862781524658,민사집행법_제244조_제2항,부동산에 관한 권리이전청구권의 압류에 대하여는 그 부동산소재지의 지방법원은 채권자 또는 제3채무자의 신청에 의하여 보관인을 정하고 제3채무자에 대하여 그 부동산에 관한 채무자명의의 권리이전등기절차를 보관인에게 이행할 것을 명하여야 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,1,0.7163960933685303,부동산등기법_제74조,"1. 차임(借賃)
2. 범위
3. 차임지급시기
4. 존속기간. 다만, 처분능력 또는 처분권한 없는 임대인에 의한 「민법」 제619조의 단기임대차인 경우에는 그 뜻도 기록한다.
5. 임차보증금
6. 임차권의 양도 또는 임차물의 전대에 대한 임대인의 동의
7. 임차권설정 또는 임차물전대의 범위가 부동산의 일부인 때에는 그 부분을 표시한 도면의 번호"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,2,0.7120967507362366,상법_제354조_제2항,제1항의 기간은 3월을 초과하지 못한다. <개정 1984.4.10>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,3,0.710689127445221,민사소송법_제388조_제4항,제3항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,4,0.7099640369415283,농지법_제24조의2_제2항,"임대차 기간을 정하지 아니하거나 제1항에 따른 기간 미만으로 정한 경우에는 제1항에 따른 기간으로 약정된 것으로 본다. 다만, 임차인은 제1항에 따른 기간 미만으로 정한 임대차 기간이 유효함을 주장할 수 있다. <개정 2020.2.11>"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,5,0.708869457244873,주택임대차보호법 시행령_제28조,"1. 임대차계약의 보증금이 다음 각 목에서 정하는 금액 이하의 분쟁
  가. 「수도권정비계획법」 제2조제1호에 따른 수도권 지역: 5억원
  나. 가목에 따른 지역 외의 지역: 3억원
2. 조정으로 주장하는 이익의 값(이하 ""조정목적의 값""이라 한다)이 2억원 이하인 분쟁. 이 경우 조정목적의 값 산정은 「민사소송 등 인지법」에 따른 소송목적의 값에 관한 산정 방식을 준용한다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,6,0.7065891623497009,주택임대차보호법_제6조_제2항,제1항의 경우 임대차의 존속기간은 2년으로 본다. <개정 2009.5.8>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,7,0.7064958810806274,주택임대차보호법_제4조_제1항,"기간을 정하지 아니하거나 2년 미만으로 정한 임대차는 그 기간을 2년으로 본다. 다만, 임차인은 2년 미만으로 정한 기간이 유효함을 주장할 수 있다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,8,0.7053691744804382,민법_제619조,"1. 식목, 채염 또는 석조, 석회조, 연와조 및 이와 유사한 건축을 목적으로 한 토지의 임대차는 10년
2. 기타 토지의 임대차는 5년
3. 건물 기타 공작물의 임대차는 3년
4. 동산의 임대차는 6월"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,9,0.7042467594146729,민사조정법_제34조_제5항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,10,0.7042467594146729,민사소송법_제456조_제2항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,11,0.7042467594146729,민사소송법_제491조_제2항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,12,0.7042467594146729,민사소송법_제444조_제2항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,13,0.7042467594146729,민사소송법_제396조_제2항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,14,0.7042467594146729,민사소송법_제470조_제2항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,15,0.7042467594146729,민사소송법_제226조_제2항,제1항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,16,0.7036374807357788,민법_제635조_제1항,임대차기간의 약정이 없는 때에는 당사자는 언제든지 계약해지의 통고를 할 수 있다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,17,0.6999870538711548,농지법_제24조의2_제4항,제1항부터 제3항까지의 규정에 따른 임대차 기간은 임대차계약을 연장 또는 갱신하거나 재계약을 체결하는 경우에도 동일하게 적용한다. <개정 2020.2.11>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,18,0.699034571647644,민사집행법_제287조_제2항,제1항의 기간은 2주 이상으로 정하여야 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,19,0.6979231834411621,민법_제639조_제2항,전항의 경우에 전임대차에 대하여 제삼자가 제공한 담보는 기간의 만료로 인하여 소멸한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,20,0.6978800296783447,주택임대차보호법 시행령_제6조_제2항,"제5조제2호부터 제4호까지 또는 제6호의 어느 하나에 해당하는 자이거나 임대차계약을 체결하려는 자는 법 제3조의6제3항 또는 제4항에 따라 확정일자부여기관에 다음 각 호의 사항의 열람 또는 그 내용을 기록한 서면의 교부를 요청할 수 있다. <개정 2020.9.29>
1. 임대차목적물
2. 확정일자 부여일
3. 차임ㆍ보증금
4. 임대차기간"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,21,0.6951034069061279,주택임대차보호법_제6조의3_제3항,"갱신되는 임대차는 전 임대차와 동일한 조건으로 다시 계약된 것으로 본다. 다만, 차임과 보증금은 제7조의 범위에서 증감할 수 있다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,22,0.6949068307876587,농지법_제24조의2_제3항,"임대인은 제1항 및 제2항에도 불구하고 질병, 징집 등 대통령령으로 정하는 불가피한 사유가 있는 경우에는 임대차 기간을 제1항에 따른 기간 미만으로 정할 수 있다. <개정 2020.2.11>"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,23,0.6941689252853394,주택임대차보호법_제3조의7,"1. 제3조의6제3항에 따른 해당 주택의 확정일자 부여일, 차임 및 보증금 등 정보. 다만, 임대인이 임대차계약을 체결하기 전에 제3조의6제4항에 따라 동의함으로써 이를 갈음할 수 있다.
2. 「국세징수법」 제108조에 따른 납세증명서 및 「지방세징수법」 제5조제2항에 따른 납세증명서. 다만, 임대인이 임대차계약을 체결하기 전에 「국세징수법」 제109조제1항에 따른 미납국세와 체납액의 열람 및 「지방세징수법」 제6조제1항에 따른 미납지방세의 열람에 각각 동의함으로써 이를 갈음할 수 있다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,24,0.6932196617126465,화물자동차 운수사업법_제40조_제5항,제3항에 따른 위ㆍ수탁계약의 기간은 2년 이상으로 하여야 한다. <신설 2014.5.28>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,25,0.6903985738754272,채무자 회생 및 파산에 관한 법률_제152조_제2항,제1항의 규정에 의한 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,26,0.6903985738754272,채무자 회생 및 파산에 관한 법률_제353조_제2항,제1항의 규정에 의한 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,27,0.6903985738754272,채무자 회생 및 파산에 관한 법률_제116조_제2항,제1항의 규정에 의한 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,28,0.6903985738754272,채무자 회생 및 파산에 관한 법률_제107조_제2항,제1항의 규정에 의한 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,29,0.6902240514755249,소액사건심판법_제5조의4_제2항,제1항 본문의 기간은 불변기간(不變期間)으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_vertex,30,0.6898196339607239,민사소송법_제449조_제3항,제2항의 기간은 불변기간으로 한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,1,0.636746883392334,주택임대차보호법_제4조_제1항,"기간을 정하지 아니하거나 2년 미만으로 정한 임대차는 그 기간을 2년으로 본다. 다만, 임차인은 2년 미만으로 정한 기간이 유효함을 주장할 수 있다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,2,0.6357290744781494,주택임대차보호법_제4조_제2항,임대차기간이 끝난 경우에도 임차인이 보증금을 반환받을 때까지는 임대차관계가 존속되는 것으로 본다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,3,0.6335707902908325,농지법_제24조의2_제1항,"제23조제1항 각 호(제8호는 제외한다)의 임대차 기간은 3년 이상으로 하여야 한다. 다만, 다년생식물 재배지 등 대통령령으로 정하는 농지의 경우에는 5년 이상으로 하여야 한다. <개정 2015.1.20, 2015.7.20, 2020.2.11>"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,4,0.6311180591583252,농지법_제24조의2_제4항,제1항부터 제3항까지의 규정에 따른 임대차 기간은 임대차계약을 연장 또는 갱신하거나 재계약을 체결하는 경우에도 동일하게 적용한다. <개정 2020.2.11>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,5,0.6269087791442871,민법_제619조,"1. 식목, 채염 또는 석조, 석회조, 연와조 및 이와 유사한 건축을 목적으로 한 토지의 임대차는 10년
2. 기타 토지의 임대차는 5년
3. 건물 기타 공작물의 임대차는 3년
4. 동산의 임대차는 6월"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,6,0.6266834735870361,주택임대차보호법_제6조_제2항,제1항의 경우 임대차의 존속기간은 2년으로 본다. <개정 2009.5.8>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,7,0.6254094243049622,주택임대차보호법 시행령_제10조_제2항,임차인의 보증금 중 일정액이 주택가액의 2분의 1을 초과하는 경우에는 주택가액의 2분의 1에 해당하는 금액까지만 우선변제권이 있다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,8,0.6240109205245972,주택임대차보호법_제6조의3_제2항,임차인은 제1항에 따른 계약갱신요구권을 1회에 한하여 행사할 수 있다. 이 경우 갱신되는 임대차의 존속기간은 2년으로 본다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,9,0.6181859970092773,주택임대차보호법_제6조의3_제3항,"갱신되는 임대차는 전 임대차와 동일한 조건으로 다시 계약된 것으로 본다. 다만, 차임과 보증금은 제7조의 범위에서 증감할 수 있다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,10,0.6138702630996704,민법_제635조_제1항,임대차기간의 약정이 없는 때에는 당사자는 언제든지 계약해지의 통고를 할 수 있다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,11,0.6044982671737671,주택임대차보호법 시행령_제28조,"1. 임대차계약의 보증금이 다음 각 목에서 정하는 금액 이하의 분쟁
  가. 「수도권정비계획법」 제2조제1호에 따른 수도권 지역: 5억원
  나. 가목에 따른 지역 외의 지역: 3억원
2. 조정으로 주장하는 이익의 값(이하 ""조정목적의 값""이라 한다)이 2억원 이하인 분쟁. 이 경우 조정목적의 값 산정은 「민사소송 등 인지법」에 따른 소송목적의 값에 관한 산정 방식을 준용한다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,12,0.6034074425697327,민법_제591조_제1항,"환매기간은 부동산은 5년, 동산은 3년을 넘지 못한다. 약정기간이 이를 넘는 때에는 부동산은 5년, 동산은 3년으로 단축한다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,13,0.5956511497497559,농지법_제24조의2_제2항,"임대차 기간을 정하지 아니하거나 제1항에 따른 기간 미만으로 정한 경우에는 제1항에 따른 기간으로 약정된 것으로 본다. 다만, 임차인은 제1항에 따른 기간 미만으로 정한 임대차 기간이 유효함을 주장할 수 있다. <개정 2020.2.11>"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,14,0.5933235287666321,민법_제591조_제3항,"환매기간을 정하지 아니한 때에는 그 기간은 부동산은 5년, 동산은 3년으로 한다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,15,0.5812804698944092,주택임대차보호법_제6조의2_제2항,제1항에 따른 해지는 임대인이 그 통지를 받은 날부터 3개월이 지나면 그 효력이 발생한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,16,0.5787711143493652,농지법_제24조의2_제3항,"임대인은 제1항 및 제2항에도 불구하고 질병, 징집 등 대통령령으로 정하는 불가피한 사유가 있는 경우에는 임대차 기간을 제1항에 따른 기간 미만으로 정할 수 있다. <개정 2020.2.11>"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,17,0.575688898563385,주택임대차보호법_제6조의3_제6항,"제5항에 따른 손해배상액은 거절 당시 당사자 간에 손해배상액의 예정에 관한 합의가 이루어지지 않는 한 다음 각 호의 금액 중 큰 금액으로 한다.
1. 갱신거절 당시 월차임(차임 외에 보증금이 있는 경우에는 그 보증금을 제7조의2 각 호 중 낮은 비율에 따라 월 단위의 차임으로 전환한 금액을 포함한다. 이하 ""환산월차임""이라 한다)의 3개월분에 해당하는 금액
2. 임대인이 제3자에게 임대하여 얻은 환산월차임과 갱신거절 당시 환산월차임 간 차액의 2년분에 해당하는 금액
3. 제1항제8호의 사유로 인한 갱신거절로 인하여 임차인이 입은 손해액"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,18,0.5756261348724365,부동산등기법_제74조,"1. 차임(借賃)
2. 범위
3. 차임지급시기
4. 존속기간. 다만, 처분능력 또는 처분권한 없는 임대인에 의한 「민법」 제619조의 단기임대차인 경우에는 그 뜻도 기록한다.
5. 임차보증금
6. 임차권의 양도 또는 임차물의 전대에 대한 임대인의 동의
7. 임차권설정 또는 임차물전대의 범위가 부동산의 일부인 때에는 그 부분을 표시한 도면의 번호"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,19,0.575546145439148,민법_제639조_제1항,"임대차기간이 만료한 후 임차인이 임차물의 사용, 수익을 계속하는 경우에 임대인이 상당한 기간내에 이의를 하지 아니한 때에는 전임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 그러나 당사자는 제635조의 규정에 의하여 해지의 통고를 할 수 있다."
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,20,0.5742805004119873,주택임대차보호법_제6조_제3항,2기(期)의 차임액(借賃額)에 달하도록 연체하거나 그 밖에 임차인으로서의 의무를 현저히 위반한 임차인에 대하여는 제1항을 적용하지 아니한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,21,0.5730075836181641,주택임대차보호법 시행령_제6조_제1항,"제5조제1호 또는 제5호에 해당하는 자는 법 제3조의6제3항에 따라 확정일자부여기관에 해당 임대차계약(제5조제5호에 해당하는 자의 경우에는 갱신요구가 거절되지 않았더라면 갱신되었을 기간 중에 존속하는 임대차계약을 말한다)에 관한 다음 각 호의 사항의 열람 또는 그 내용을 기록한 서면의 교부를 요청할 수 있다. <개정 2020.9.29>
1. 임대차목적물
2. 임대인ㆍ임차인의 인적사항(제5조제5호에 해당하는 자는 임대인ㆍ임차인의 성명, 법인명 또는 단체명으로 한정한다)
3. 확정일자 부여일
4. 차임ㆍ보증금
5. 임대차기간"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,22,0.571556806564331,공동주택관리법 시행령_제70조,"1. 500세대 미만의 공동주택: 3천만원
2. 500세대 이상의 공동주택: 5천만원"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,23,0.5713188052177429,건축물의 분양에 관한 법률_제8조_제2항,제1항에 따른 계약금ㆍ중도금 및 잔금의 비율과 이를 받을 수 있는 시기는 대통령령으로 정한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,24,0.5697688460350037,주택임대차보호법_제8조_제3항,"제1항에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준은 제8조의2에 따른 주택임대차위원회의 심의를 거쳐 대통령령으로 정한다. 다만, 보증금 중 일정액의 범위와 기준은 주택가액(대지의 가액을 포함한다)의 2분의 1을 넘지 못한다. <개정 2009.5.8>"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,25,0.569503664970398,민법_제312조_제3항,전세권의 설정은 이를 갱신할 수 있다. 그 기간은 갱신한 날로부터 10년을 넘지 못한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,26,0.5693696737289429,주택임대차보호법_제6조_제1항,임대인이 임대차기간이 끝나기 6개월 전부터 2개월 전까지의 기간에 임차인에게 갱신거절(更新拒絶)의 통지를 하지 아니하거나 계약조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 끝난 때에 전 임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 임차인이 임대차기간이 끝나기 2개월 전까지 통지하지 아니한 경우에도 또한 같다. <개정 2020.6.9>
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,27,0.5681067705154419,주택임대차보호법 시행령_제10조_제1항,"법 제8조에 따라 우선변제를 받을 보증금 중 일정액의 범위는 다음 각 호의 구분에 의한 금액 이하로 한다. <개정 2010.7.21, 2013.12.30, 2016.3.31, 2018.9.18, 2021.5.11, 2023.2.21>
1. 서울특별시: 5천500만원
2. 「수도권정비계획법」에 따른 과밀억제권역(서울특별시는 제외한다), 세종특별자치시, 용인시, 화성시 및 김포시: 4천800만원
3. 광역시(「수도권정비계획법」에 따른 과밀억제권역에 포함된 지역과 군지역은 제외한다), 안산시, 광주시, 파주시, 이천시 및 평택시: 2천800만원
4. 그 밖의 지역: 2천500만원"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,28,0.566163182258606,주택임대차보호법 시행령_제10조_제4항,하나의 주택에 임차인이 2명 이상이고 이들이 그 주택에서 가정공동생활을 하는 경우에는 이들을 1명의 임차인으로 보아 이들의 각 보증금을 합산한다.
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,29,0.5627357959747314,주택임대차보호법 시행령_제6조_제2항,"제5조제2호부터 제4호까지 또는 제6호의 어느 하나에 해당하는 자이거나 임대차계약을 체결하려는 자는 법 제3조의6제3항 또는 제4항에 따라 확정일자부여기관에 다음 각 호의 사항의 열람 또는 그 내용을 기록한 서면의 교부를 요청할 수 있다. <개정 2020.9.29>
1. 임대차목적물
2. 확정일자 부여일
3. 차임ㆍ보증금
4. 임대차기간"
"임차기간을 3개월로 설정한다. 보증금은 5,000만원으로 하고, 월세와 관리비는 합의하에 면제한다.",embed_kure,30,0.5609266757965088,채무자 회생 및 파산에 관한 법률_제16조_제2항,관리위원의 임기는 3년으로 한다.
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,1,0.6898307800292969,공동주택관리법 시행령_제80조_제7항,삭제 <2018.1.30>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,2,0.6898307800292969,공동주택관리법 시행령_제80조_제8항,삭제 <2018.1.30>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,3,0.6856833696365356,화물자동차 운수사업법_제11조_제10항,삭제 <2018.4.17>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,4,0.6856833696365356,화물자동차 운수사업법_제11조_제11항,삭제 <2018.4.17>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,5,0.6856833696365356,화물자동차 운수사업법_제11조_제12항,삭제 <2018.4.17>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,6,0.6856833696365356,화물자동차 운수사업법_제24조_제5항,삭제 <2018.4.17>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,7,0.6856833696365356,화물자동차 운수사업법_제11조_제9항,삭제 <2018.4.17>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,8,0.6856833696365356,화물자동차 운수사업법_제26조_제5항,삭제 <2018.4.17>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,9,0.6854749321937561,상속세 및 증여세법_제45조의2_제2항,삭제 <2018.12.31>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,10,0.6854749321937561,지방세법_제77조_제3항,삭제 <2018.12.31>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,11,0.6843671202659607,건축법 시행령_제14조_제1항,삭제 <2006.5.8>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,12,0.6843671202659607,건축법 시행령_제8조_제5항,삭제 <2006.5.8>
퇴거 시 청소비 8만 원은 임차인이 부담한다.,embed_vertex,13,0.6843671202659607,건축법 시행령_제8조_제4항,삭제 <2006.5.8>
